dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
Tabula Sapiens,1778,epithelial fate stem cell,stem cell,uterus,Uterus,,,,,1.6099937,8.270159,none,0.0,0.0,0.0,0.0
Tabula Sapiens,1802,epithelial cell of uterus,endo-epithelial cell,uterus,Uterus,,,,,-1.5510699,6.251932,none,0.0,0.0,0.0,0.0
Tabula Sapiens,1813,epithelial cell of uterus,endo-epithelial cell,uterus,Uterus,,,,,6.269993,7.75584,none,0.0,0.0,0.0,0.0
Tabula Sapiens,1935,leukocyte,hematopoietic cell,adipose tissue,Fat,,,,,-2.5969388,2.8393855,none,0.0,0.0,0.0,0.0
Tabula Sapiens,1940,leukocyte,hematopoietic cell,adipose tissue,Fat,,,,,-2.3567622,6.311492,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3308,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,-2.8715103,4.5825524,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4563,adventitial cell,adventitial cell,lung,Lung,,,,,1.9314475,11.69209,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5433,stromal cell,stromal cell,ovary,Ovary,,,,,5.1127405,9.4577055,none,0.0,0.0,0.0,0.0
Tabula Sapiens,7077,endothelial cell of vascular tree,endothelial cell,muscle of pelvic diaphragm,Muscle,,,,,3.994612,4.8247585,none,0.0,0.0,0.0,0.0
Tabula Sapiens,7642,innate lymphoid cell,innate lymphoid cell,inguinal lymph node,Lymph_Node,,,,,-2.8750134,2.8463073,none,0.0,0.0,0.0,0.0
Tabula Sapiens,8950,enterocyte of epithelium of large intestine,intestinal epithelial cell,large intestine,Large_Intestine,,,,,-1.3463444,6.570014,none,0.0,0.0,0.0,0.0
Tabula Sapiens,8959,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.7270172,8.115517,none,0.0,0.0,0.0,0.0
Tabula Sapiens,9111,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.4732703,7.8518467,none,0.0,0.0,0.0,0.0
Tabula Sapiens,11482,keratocyte,fibroblast,eye,Eye,,,,,2.2120733,11.866006,none,0.0,0.0,0.0,0.0
Tabula Sapiens,12444,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.560326,7.9834747,none,0.0,0.0,0.0,0.0
Tabula Sapiens,13349,erythroid lineage cell,erythroid lineage cell,lacrimal gland,Eye,,,,,-2.0298066,6.4742045,none,0.0,0.0,0.0,0.0
Tabula Sapiens,13365,erythroid lineage cell,erythroid lineage cell,lacrimal gland,Eye,,,,,-1.5444376,6.3698535,none,0.0,0.0,0.0,0.0
Tabula Sapiens,13370,adipocyte,fat cell,lacrimal gland,Eye,,,,,-0.7414958,6.043224,none,0.0,0.0,0.0,0.0
Tabula Sapiens,14167,enterocyte of epithelium proper of small intestine,intestinal epithelial cell,small intestine,Small_Intestine,,,,,1.093362,7.4805293,none,0.0,0.0,0.0,0.0
Tabula Sapiens,14248,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,-2.2575338,3.0637107,none,0.0,0.0,0.0,0.0
Tabula Sapiens,14367,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,-2.6685014,3.8590307,none,0.0,0.0,0.0,0.0
Tabula Sapiens,14737,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,-2.9546134,2.8800094,none,0.0,0.0,0.0,0.0
Tabula Sapiens,16088,innate lymphoid cell,innate lymphoid cell,inguinal lymph node,Lymph_Node,,,,,-3.013051,2.638244,none,0.0,0.0,0.0,0.0
Tabula Sapiens,16262,innate lymphoid cell,innate lymphoid cell,inguinal lymph node,Lymph_Node,,,,,-3.0400238,2.8796244,none,0.0,0.0,0.0,0.0
Tabula Sapiens,17442,stromal cell,stromal cell,ovary,Ovary,,,,,5.043506,9.473184,none,0.0,0.0,0.0,0.0
Tabula Sapiens,18482,intermediate monocyte,myeloid leukocyte,lung,Lung,,,,,1.5388668,2.828878,none,0.0,0.0,0.0,0.0
Tabula Sapiens,18491,myeloid dendritic cell,dendritic cell,lung,Lung,,,,,2.6534715,3.3540695,none,0.0,0.0,0.0,0.0
Tabula Sapiens,19512,tracheal goblet cell,glandular epithelial cell,trachea,Trachea,,,,,0.15127438,7.3589106,none,0.0,0.0,0.0,0.0
Tabula Sapiens,21595,adventitial cell,adventitial cell,parotid gland,Salivary_Gland,,,,,2.3790655,12.131,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24485,enterochromaffin-like cell,glandular epithelial cell,large intestine,Large_Intestine,,,,,-0.4602577,5.9733744,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24509,T follicular helper cell,t cell,thymus,Thymus,,,,,-3.0253682,2.9934082,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24512,T follicular helper cell,t cell,thymus,Thymus,,,,,-2.6654115,1.7671043,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24518,thymocyte,t cell,thymus,Thymus,,,,,-2.1540914,3.2747555,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24530,T follicular helper cell,t cell,thymus,Thymus,,,,,-2.959248,3.047579,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24554,T follicular helper cell,t cell,thymus,Thymus,,,,,-2.7458792,3.2745292,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24596,T follicular helper cell,t cell,thymus,Thymus,,,,,-2.337645,3.4199724,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24598,T follicular helper cell,t cell,thymus,Thymus,,,,,-3.2326097,2.5976844,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24640,adipocyte,fat cell,lacrimal gland,Eye,,,,,1.207144,5.649968,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24657,adipocyte,fat cell,lacrimal gland,Eye,,,,,-0.64926094,5.5069036,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24661,adipocyte,fat cell,lacrimal gland,Eye,,,,,-0.58465266,5.9629226,none,0.0,0.0,0.0,0.0
Tabula Sapiens,24666,microglial cell,myeloid leukocyte,lacrimal gland,Eye,,,,,-2.2745786,6.640391,none,0.0,0.0,0.0,0.0
Tabula Sapiens,25773,stromal cell,stromal cell,ovary,Ovary,,,,,5.066441,9.538121,none,0.0,0.0,0.0,0.0
Tabula Sapiens,26106,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.6908189,7.8345623,none,0.0,0.0,0.0,0.0
Tabula Sapiens,26167,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.7149932,8.018719,none,0.0,0.0,0.0,0.0
Tabula Sapiens,26447,myeloid cell,hematopoietic cell,liver,Liver,,,,,1.6708782,3.402993,ADORA3,0.0,0.0,0.0,2.8794045
Tabula Sapiens,26693,tracheal goblet cell,glandular epithelial cell,trachea,Trachea,,,,,1.5424721,4.6742897,none,0.0,0.0,0.0,0.0
Tabula Sapiens,26839,paneth cell of epithelium of small intestine,intestinal epithelial cell,small intestine,Small_Intestine,,,,,1.2207618,7.751357,none,0.0,0.0,0.0,0.0
Tabula Sapiens,28065,myofibroblast cell,contractile cell,bladder organ,Bladder,,,,,-2.369783,4.715728,none,0.0,0.0,0.0,0.0
Tabula Sapiens,28176,myeloid dendritic cell,dendritic cell,lymph node,Lymph_Node,,,,,1.8281837,2.4134314,none,0.0,0.0,0.0,0.0
Tabula Sapiens,28483,adipocyte,fat cell,lacrimal gland,Eye,,,,,-1.3914309,6.101473,none,0.0,0.0,0.0,0.009116639
Tabula Sapiens,28492,adipocyte,fat cell,lacrimal gland,Eye,,,,,2.0418217,11.981215,none,0.0,0.0,0.0,0.030708954
Tabula Sapiens,29432,classical monocyte,myeloid leukocyte,spleen,Spleen,,,,,1.2396737,2.5297754,none,0.0,0.0,0.0,0.0
Tabula Sapiens,30824,leukocyte,hematopoietic cell,adipose tissue,Fat,,,,,2.01996,12.466198,none,0.0,0.0,0.0,0.0
Tabula Sapiens,30845,leukocyte,hematopoietic cell,adipose tissue,Fat,,,,,-2.1706088,2.4350197,none,0.0,0.0,0.0,0.0
Tabula Sapiens,31264,enterocyte of epithelium proper of small intestine,intestinal epithelial cell,small intestine,Small_Intestine,,,,,-1.409053,5.7012396,none,0.0,0.0,0.0,0.0
Tabula Sapiens,31630,colon endothelial cell,endothelial cell,large intestine,Large_Intestine,,,,,3.719442,4.650542,none,0.0,0.0,0.0,0.0
Tabula Sapiens,31869,myeloid cell,hematopoietic cell,liver,Liver,,,,,1.3544676,3.1087587,none,0.0,0.0,0.0,0.0
Tabula Sapiens,32023,myeloid dendritic cell,dendritic cell,aorta,Vasculature,,,,,2.05823,2.5624328,none,0.0,0.0,0.0,0.0
Tabula Sapiens,32684,myeloid cell,hematopoietic cell,liver,Liver,,,,,2.1519082,2.7238848,none,0.0,0.0,0.0,0.0
Tabula Sapiens,32960,innate lymphoid cell,innate lymphoid cell,lymph node,Lymph_Node,,,,,-2.5990183,2.904073,none,0.0,0.0,0.0,0.0
Tabula Sapiens,34245,myeloid cell,hematopoietic cell,liver,Liver,,,,,1.1639348,2.724604,none,0.0,0.0,0.0,0.0
Tabula Sapiens,35941,sebocyte,secretory cell,skin of abdomen,Skin,,,,,1.842409,8.507423,ADORA2B,0.0,0.0,1.7374732,0.0
Tabula Sapiens,36149,unknown,follicle,ovary,Ovary,,,,,-2.7817724,4.44839,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36151,oocyte,female germ cell,ovary,Ovary,,,,,-2.704632,4.67886,none,0.0,0.0,0.0065751066,0.0
Tabula Sapiens,36154,unknown,follicle,ovary,Ovary,,,,,-2.9001217,4.369946,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36157,unknown,follicle,ovary,Ovary,,,,,-2.8631892,4.5442,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36158,unknown,follicle,ovary,Ovary,,,,,5.1791687,9.318258,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36163,oocyte,female germ cell,ovary,Ovary,,,,,-2.6865532,4.5210323,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36164,unknown,follicle,ovary,Ovary,,,,,-2.8693504,4.3114543,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36166,oocyte,female germ cell,ovary,Ovary,,,,,-2.626006,4.8299336,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36167,oocyte,female germ cell,ovary,Ovary,,,,,-2.5085697,4.8555293,none,0.0,0.0,0.0047937096,0.0
Tabula Sapiens,36168,unknown,follicle,ovary,Ovary,,,,,-2.7667792,4.2368927,none,0.0044407253,0.0,0.0,0.0
Tabula Sapiens,36571,myeloid cell,hematopoietic cell,liver,Liver,,,,,1.6241597,2.8997364,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36665,skeletal muscle satellite stem cell,stem cell,muscle of pelvic diaphragm,Muscle,,,,,4.32407,6.2518754,none,0.0,0.0,0.0,0.0
Tabula Sapiens,36819,fast muscle cell,contractile cell,muscle of pelvic diaphragm,Muscle,,,,,3.4637408,10.615619,none,0.0,0.0,0.0,0.0
Tabula Sapiens,37008,innate lymphoid cell,innate lymphoid cell,inguinal lymph node,Lymph_Node,,,,,-1.326556,2.1994665,none,0.0,0.0,0.0,0.0
Tabula Sapiens,37434,endothelial cell of vascular tree,endothelial cell,muscle of pelvic diaphragm,Muscle,,,,,4.0003085,4.851673,none,0.0,0.0,0.0,0.0
Tabula Sapiens,37575,endothelial cell of vascular tree,endothelial cell,muscle of pelvic diaphragm,Muscle,,,,,4.1121693,5.0850477,none,0.0,0.0,0.0,0.0
Tabula Sapiens,38377,stromal cell,stromal cell,ovary,Ovary,,,,,4.90193,9.501868,none,0.0,0.0,0.0,0.0
Tabula Sapiens,38583,enterocyte of epithelium of large intestine,intestinal epithelial cell,large intestine,Large_Intestine,,,,,-2.314164,6.557909,none,0.0,0.0,0.0,0.0
Tabula Sapiens,38628,paneth cell of colon,intestinal epithelial cell,large intestine,Large_Intestine,,,,,1.4112905,8.148071,none,0.0,0.0,0.0,0.0
Tabula Sapiens,38821,adventitial cell,adventitial cell,lung,Lung,,,,,2.0173593,11.860295,none,0.0,0.0,0.0,0.0
Tabula Sapiens,38830,adventitial cell,adventitial cell,lung,Lung,,,,,1.9776073,11.850866,none,0.0,0.0,0.0,0.0
Tabula Sapiens,39595,enterocyte of epithelium proper of small intestine,intestinal epithelial cell,small intestine,Small_Intestine,,,,,0.046370823,6.7856913,none,0.0,0.0,0.0,0.0
Tabula Sapiens,39672,paneth cell of epithelium of small intestine,intestinal epithelial cell,small intestine,Small_Intestine,,,,,1.1629109,7.704971,none,0.0,0.0,0.0,0.0
Tabula Sapiens,41020,mesenchymal cell,stem cell,muscle of pelvic diaphragm,Muscle,,,,,2.190074,11.952369,none,0.0,0.0,0.0,0.0
Tabula Sapiens,41201,platelet,hematopoietic cell,spleen,Spleen,,,,,-2.1146145,5.650804,ADORA2B,0.0,0.0,2.8236895,0.0
Tabula Sapiens,41406,myeloid cell,hematopoietic cell,liver,Liver,,,,,1.7125909,2.8940785,none,0.0,0.0,0.0,0.0
Tabula Sapiens,42342,alveolar adventitial fibroblast,fibroblast,lung,Lung,,,,,1.3865248,8.875138,none,0.0,0.0,0.0,0.0
Tabula Sapiens,42416,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,1.4430809,8.406911,none,0.0,0.0,0.0,0.0
Tabula Sapiens,43096,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,2.2588346,11.580239,none,0.0,0.0,0.0,0.0
Tabula Sapiens,44267,thymic fibroblast type 2,fibroblast,thymus,Thymus,,,,,1.8787141,11.004995,none,0.0,0.0,0.0,0.0
Tabula Sapiens,45628,serous cell of epithelium of trachea,secretory cell,trachea,Trachea,,,,,1.0127181,6.333065,none,0.0,0.0,0.0,0.0
Tabula Sapiens,45815,endothelial cell,endothelial cell,trachea,Trachea,,,,,3.0447593,6.5920334,none,0.0,0.0,0.0,0.0
Tabula Sapiens,46192,fibroblast,fibroblast,trachea,Trachea,,,,,2.0450184,9.839881,none,0.0,0.0,0.0,0.0
Tabula Sapiens,46531,multiciliated columnar cell of tracheobronchial tree,ciliated epithelial cell,trachea,Trachea,,,,,2.0398786,6.4091406,none,0.0,0.0,0.0,0.0
Tabula Sapiens,46539,multiciliated columnar cell of tracheobronchial tree,ciliated epithelial cell,trachea,Trachea,,,,,1.326128,6.341766,none,0.0,0.0,0.0,0.0
Tabula Sapiens,47866,platelet,hematopoietic cell,blood,Blood,,,,,0.5749399,3.73343,none,0.0,0.0,0.0,0.0
Tabula Sapiens,48674,intestinal crypt stem cell of colon,stem cell,ascending colon,Large_Intestine,,,,,1.2075498,7.556214,none,0.0,0.0,0.0,0.0
Tabula Sapiens,48924,transit amplifying cell of colon,stem cell,ascending colon,Large_Intestine,,,,,0.5116597,6.908624,none,0.0,0.0,0.0,0.0
Tabula Sapiens,48985,tuft cell of colon,intestinal epithelial cell,ascending colon,Large_Intestine,,,,,0.086538486,6.4981055,none,0.0,0.0,0.0,0.0
Tabula Sapiens,49184,large intestine goblet cell,intestinal epithelial cell,ascending colon,Large_Intestine,,,,,0.15302946,6.952865,none,0.0,0.0,0.0,0.0
Tabula Sapiens,49669,enterochromaffin-like cell,glandular epithelial cell,ascending colon,Large_Intestine,,,,,0.20665616,6.9483204,none,0.0,0.0,0.0,0.0
Tabula Sapiens,49876,type L enteroendocrine cell,glandular epithelial cell,ascending colon,Large_Intestine,,,,,0.5109903,7.251796,none,0.0,0.0,0.0,0.0
Tabula Sapiens,49979,type L enteroendocrine cell,glandular epithelial cell,ascending colon,Large_Intestine,,,,,0.23053145,7.3287864,none,0.0,0.0,0.0,0.0
Tabula Sapiens,50185,type L enteroendocrine cell,glandular epithelial cell,ascending colon,Large_Intestine,,,,,0.62888175,7.163545,none,0.0,0.0,0.0,0.0
Tabula Sapiens,50443,tuft cell of colon,intestinal epithelial cell,ascending colon,Large_Intestine,,,,,0.45409337,7.1333904,none,0.0,0.0,0.0,0.0
Tabula Sapiens,58601,"activated CD8-positive, alpha-beta T cell",t cell,ileum,Small_Intestine,,,,,-2.683082,1.9900616,none,0.0,0.0,0.0,0.0
Tabula Sapiens,59834,intestinal tuft cell,endo-epithelial cell,ileum,Small_Intestine,,,,,0.4860459,6.799414,none,0.0,0.0,0.0,0.0
Tabula Sapiens,59869,endothelial cell of venule,endothelial cell,ileum,Small_Intestine,,,,,4.827731,6.1923823,none,0.0,0.0,0.0,0.0
Tabula Sapiens,60770,intestinal crypt stem cell of small intestine,stem cell,ileum,Small_Intestine,,,,,0.7002856,8.101165,none,0.0,0.0,0.0,0.0
Tabula Sapiens,60907,intestinal tuft cell,endo-epithelial cell,ileum,Small_Intestine,,,,,0.2814756,7.073317,none,0.0,0.0,0.0,0.0
Tabula Sapiens,60974,"activated CD8-positive, alpha-beta T cell",t cell,ileum,Small_Intestine,,,,,-3.1036139,1.1581446,none,0.0,0.0,0.0,0.0
Tabula Sapiens,60986,"activated CD8-positive, alpha-beta T cell",t cell,ileum,Small_Intestine,,,,,-3.2950146,1.1094204,none,0.0,0.0,0.0,0.0
Tabula Sapiens,63504,"CD4-positive, alpha-beta T cell",t cell,spleen,Spleen,,,,,-2.8126106,2.1299071,none,0.0,0.0,0.0,0.0
Tabula Sapiens,65614,ventricular cardiac muscle cell,contractile cell,cardiac ventricle,Heart,,,,,-2.5730598,4.4914575,none,0.0,0.0,0.33297783,0.0
Tabula Sapiens,66165,ventricular cardiac muscle cell,contractile cell,cardiac ventricle,Heart,,,,,-2.2384918,4.4765806,none,0.41941902,0.0,0.0,0.0
Tabula Sapiens,67035,ventricular cardiac muscle cell,contractile cell,cardiac ventricle,Heart,,,,,-2.0101972,4.3431554,none,0.0,0.0,0.0,0.0
Tabula Sapiens,67196,plasmacytoid dendritic cell,dendritic cell,cardiac ventricle,Heart,,,,,-1.4912455,4.4288926,none,0.0,0.0,0.0,0.0
Tabula Sapiens,67951,fibroblast of cardiac tissue,fibroblast,cardiac ventricle,Heart,,,,,2.8362994,11.966697,none,0.0,0.0,0.0,0.0
Tabula Sapiens,68194,fibroblast of cardiac tissue,fibroblast,cardiac ventricle,Heart,,,,,2.5401144,11.683127,none,0.0,0.0,0.0,0.0
Tabula Sapiens,68380,ventricular cardiac muscle cell,contractile cell,cardiac ventricle,Heart,,,,,-2.3514907,4.6599107,none,0.0,0.0,0.0,0.0
Tabula Sapiens,72056,classical monocyte,myeloid leukocyte,spleen,Spleen,,,,,0.4503208,1.3363705,none,0.0,0.0,0.0,0.0
Tabula Sapiens,79007,blood vessel smooth muscle cell,contractile cell,left ovary,Ovary,,,,,4.771016,8.284994,none,0.0,0.0,0.0,0.0
Tabula Sapiens,79266,endothelial cell,endothelial cell,left ovary,Ovary,,,,,4.6282296,5.8654513,none,0.0,0.0,0.0,0.0
Tabula Sapiens,79810,stromal cell of ovary,stromal cell,left ovary,Ovary,,,,,4.6754546,9.398561,none,0.0,0.0,0.0,0.0
Tabula Sapiens,83143,ovarian surface epithelial cell,epithelial cell,left ovary,Ovary,,,,,3.915134,8.783511,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88487,pancreatic D cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.82846767,5.024591,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88541,pancreatic acinar cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.80284065,4.5730515,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88616,pancreatic D cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.7643569,4.8375,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88717,pancreatic A cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.6378871,5.121827,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88849,pancreatic D cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.9915139,4.895628,none,0.0,0.0,0.0,0.0
Tabula Sapiens,88959,pancreatic PP cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.58328545,5.041357,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89061,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-1.0958312,5.2361655,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89163,pancreatic A cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.5009201,4.9796515,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89360,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,4.4713225,7.831415,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89416,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.55458146,5.1881266,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89628,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.8209669,5.0075293,none,0.0,0.0,0.0,0.0
Tabula Sapiens,89876,pancreatic acinar cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,-0.93177617,4.6890564,none,0.27397278,0.0,0.0,0.0
Tabula Sapiens,90130,pancreatic ductal cell,duct epithelial cell,exocrine pancreas,Pancreas,,,,,3.613353,5.5866337,ADORA1,1.5759,0.0,0.0,0.0
Tabula Sapiens,92744,"CD8-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-2.1868045,0.9437311,none,0.0,0.0,0.0,0.0
Tabula Sapiens,94141,medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,2.2384143,5.1212773,none,0.0,0.0,0.0,0.0
Tabula Sapiens,95574,natural killer cell,innate lymphoid cell,thymus,Thymus,,,,,-2.7867403,0.9194861,none,0.0,0.0,0.0,0.0
Tabula Sapiens,97172,mesenchymal stem cell,stem cell,muscle of abdomen,Muscle,,,,,1.5920109,10.82534,none,0.0,0.0,0.0,0.0
Tabula Sapiens,99442,fast muscle cell,contractile cell,muscle of abdomen,Muscle,,,,,3.979807,10.319069,none,0.0,0.0,0.0,0.0
Tabula Sapiens,101288,pericyte,contractile cell,muscle of abdomen,Muscle,,,,,4.554907,7.4190245,none,0.0,0.0,0.0,0.0
Tabula Sapiens,103736,duct epithelial cell,duct epithelial cell,submandibular gland,Salivary_Gland,,,,,1.863174,5.330067,none,0.0,0.0,0.0,0.0
Tabula Sapiens,105247,duct epithelial cell,duct epithelial cell,submandibular gland,Salivary_Gland,,,,,2.0961761,5.217064,none,0.0,0.0,0.0,0.0
Tabula Sapiens,105331,acinar cell of salivary gland,glandular epithelial cell,submandibular gland,Salivary_Gland,,,,,0.62518966,4.722965,none,0.0,0.0,0.0,0.0
Tabula Sapiens,105340,acinar cell of salivary gland,glandular epithelial cell,submandibular gland,Salivary_Gland,,,,,0.73473155,5.381643,none,0.0,0.0,0.0,0.0
Tabula Sapiens,108699,medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,3.2399473,7.9924827,none,0.0,0.0,0.0,0.0
Tabula Sapiens,109450,"CD4-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-3.0574582,1.9815052,none,0.0,0.8273139,0.0,0.0
Tabula Sapiens,112021,"CD4-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-2.884982,2.2757578,none,0.0,0.0,0.0,0.0
Tabula Sapiens,112574,"naive thymus-derived CD4-positive, alpha-beta T cell",t cell,thymus,Thymus,,,,,-3.1504846,1.6587855,none,0.0,0.0,0.0,0.0
Tabula Sapiens,112786,"CD4-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-2.4740264,2.1186502,none,0.0,0.0,0.0,0.0
Tabula Sapiens,113414,"CD4-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-2.9616227,2.0762484,none,0.0,0.0,0.0,0.0
Tabula Sapiens,113464,"CD4-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,-2.7641268,2.3045957,none,0.0,0.0,0.0,0.0
Tabula Sapiens,114456,bladder urothelial cell,transitional epithelial cell,bladder organ,Bladder,,,,,1.5406734,5.5088444,none,0.0,0.0,0.0,0.0
Tabula Sapiens,120979,basal cell of prostate epithelium,stem cell,prostate gland,Prostate,,,,,2.9991374,7.2874317,none,0.0,0.0,0.0,0.0
Tabula Sapiens,124202,basal cell of prostate epithelium,stem cell,prostate gland,Prostate,,,,,2.659548,5.8946238,none,0.0,0.0,0.0,0.0
Tabula Sapiens,125036,basal cell of prostate epithelium,stem cell,prostate gland,Prostate,,,,,1.4934039,5.8771715,none,0.0,0.0,0.0,0.0
Tabula Sapiens,132231,fibroblast,fibroblast,coronary artery,Vasculature,,,,,2.0090916,10.155038,none,0.0,0.0,0.0,0.0
Tabula Sapiens,135923,tracheal goblet cell,glandular epithelial cell,trachea,Trachea,,,,,-0.11459161,4.2243423,none,0.0,0.0,0.0,0.0
Tabula Sapiens,138328,multiciliated columnar cell of tracheobronchial tree,ciliated epithelial cell,trachea,Trachea,,,,,1.4808284,6.1837287,none,0.0,0.0,0.0,0.0
Tabula Sapiens,139750,alveolar adventitial fibroblast,fibroblast,lung,Lung,,,,,2.4459667,10.863436,none,0.0,0.0,0.0,0.0
Tabula Sapiens,140144,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,0.9569576,5.7042365,none,0.0,0.0,0.0,0.0
Tabula Sapiens,141113,pulmonary ionocyte,epithelial cell,lung,Lung,,,,,-1.2338271,8.261705,none,0.0,0.0,0.0,0.0
Tabula Sapiens,143704,erythroid progenitor cell,stem cell,bone marrow,Bone_Marrow,,,,,-1.7716768,4.0781684,none,0.0,0.0,0.0,0.0
Tabula Sapiens,148518,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,2.7290342,9.122324,none,0.0,0.0,0.0,0.0
Tabula Sapiens,151365,luminal epithelial cell of mammary gland,duct epithelial cell,mammary gland,Mammary,,,,,1.6443378,7.3764005,none,0.0,0.0,0.0,0.0
Tabula Sapiens,152579,neuro-medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,0.12359792,1.1583018,none,0.0,0.0,0.0,0.0
Tabula Sapiens,152604,thymic fibroblast type 2,fibroblast,thymus,Thymus,,,,,1.7819718,11.785479,none,0.0,0.0,0.0,0.0
Tabula Sapiens,152901,neuro-medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,-1.9385434,6.907463,none,0.0,0.0,0.0,0.0
Tabula Sapiens,153923,erythroid progenitor cell,stem cell,bone marrow,Bone_Marrow,,,,,-1.7273713,4.0976524,none,0.0,0.0,0.0,0.0
Tabula Sapiens,154336,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,-2.000895,2.843832,none,0.0,0.0,0.14453249,0.0
Tabula Sapiens,154459,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,-1.6158284,2.9280238,none,0.0,0.0,0.0932964,0.0
Tabula Sapiens,155351,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,-2.140896,3.1527994,none,0.0,0.0,0.0,0.0
Tabula Sapiens,155572,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,-1.7349007,3.305009,none,0.0,0.0,0.0,0.0
Tabula Sapiens,156119,hematopoietic precursor cell,hematopoietic cell,bone marrow,Bone_Marrow,,,,,-0.26682135,1.7559357,none,0.0,0.0,0.0,0.0
Tabula Sapiens,157338,non-classical monocyte,myeloid leukocyte,blood,Blood,,,,,1.257929,0.4912276,none,0.0,0.0,0.0,0.0
