dimension,group,cells,median,mean,p95,top_5pct_fraction,top_1pct_fraction,top_5pct_enrichment,top_1pct_enrichment
region,Human BL,30689,0.5988059,0.5920195,0.7551087141036987,0.09322558571475122,0.025872462445827495,1.8645117142950243,2.5872462445827495
region,Human DTg,18015,0.5861623,0.57648563,0.725188410282135,0.045406605606439075,0.009492089925062447,0.9081321121287814,0.9492089925062447
region,Human HTHpo-HTHso,18008,0.4877569,0.48106343,0.6807573407888412,0.014215904042647711,0.0031652598844957797,0.28431808085295424,0.31652598844957797
region,Human SN,8668,0.5699475,0.55973834,0.7344507783651352,0.05641439778495616,0.01338255652976465,1.1282879556991232,1.338255652976465
region,Human MEC,46882,0.62248945,0.6105613,0.7250402092933654,0.043470841687641315,0.004820613455057378,0.8694168337528263,0.48206134550573776
region,Human HTHso-HTHtub,15506,0.537435,0.5190421,0.6849827915430069,0.012382303624403457,0.0020637172707339093,0.24764607248806914,0.20637172707339094
region,Human TF,29413,0.605133,0.5975784,0.7307355284690857,0.052323802400299185,0.009009621595892973,1.0464760480059836,0.9009621595892973
region,Human ANC,25035,0.60796016,0.5972214,0.7282946109771729,0.04849211104453765,0.007789095266626723,0.9698422208907529,0.7789095266626722
region,Human SN-RN,11373,0.6193969,0.61175084,0.7543751835823059,0.08977402620240922,0.02338872768838477,1.7954805240481844,2.338872768838477
region,Human MD,17520,0.61140144,0.6071489,0.7171395242214202,0.03344748858447488,0.005136986301369863,0.6689497716894977,0.5136986301369862
region,Human SC,27166,0.5537832,0.5461027,0.7032131999731064,0.025546639181329604,0.005705661488625488,0.510932783626592,0.5705661488625487
region,Human A29-A30,31651,0.539619,0.52959085,0.7091891467571259,0.03112065969479637,0.006571672301033143,0.6224131938959274,0.6571672301033142
region,Human MG,10535,0.5728207,0.56983584,0.7016614437103271,0.02496440436639772,0.0055054579971523495,0.4992880873279544,0.550545799715235
region,Human DGU-CA4Upy,22019,0.56134474,0.55162084,0.6854700446128845,0.009991371088605296,0.0011807984013806258,0.1998274217721059,0.11807984013806258
region,Human CA1C-CA3C,32438,0.6198178,0.61048245,0.7201048076152802,0.03659288488809421,0.005209938960478451,0.7318576977618841,0.5209938960478451
region,Human CA4C-DGC,36624,0.587323,0.5651557,0.7196345716714859,0.03713411970292704,0.0066896024464831805,0.7426823940585409,0.668960244648318
region,Human CEN,30052,0.5882199,0.5855088,0.7102611690759658,0.028949820311460137,0.004924797018501265,0.5789964062292027,0.49247970185012646
region,Human LP,12564,0.55593616,0.5536548,0.6849467605352401,0.013530722699777141,0.0025469595670168737,0.2706144539955428,0.2546959567016874
region,Human A38,34477,0.6224484,0.614461,0.7276737093925476,0.04695884212663515,0.006555094700815036,0.939176842532703,0.6555094700815036
region,Human ETH,22279,0.5798574,0.5691041,0.7022914469242095,0.02123075541990215,0.003860137349073118,0.424615108398043,0.3860137349073118
region,Human RN,1741,0.6423626,0.6352785,0.7642235159873962,0.12004595060310166,0.032739804709936815,2.400919012062033,3.2739804709936813
region,Human CM-Pf,16021,0.5983401,0.5906821,0.7096298933029175,0.026278010111728357,0.004369265339242244,0.5255602022345671,0.4369265339242244
region,Human A19,26788,0.62549007,0.61832047,0.7445687144994734,0.07727340600268777,0.01620128415708526,1.5454681200537552,1.620128415708526
