atlas,group,n_cells,receptor,Gi_alpha,adenylyl_cyclase,PKA,cAMP_downstream_CREB,Gbg_GIRK,Gbg_Ca_channels,PLC_PKC_Ca,NFkB,PI3K_MAPK,NO_cGMP,combined
Tabula Sapiens,BEST4+ enterocyte,1970,-0.004440030130335522,-0.13797854784884966,0.18878221092477374,-0.11230293038961447,-0.10280432440605258,0.04244134732736582,-0.0031720057086189433,0.1168273890330585,0.152302150208938,-0.06308979521225505,0.40086392365684576,0.04340267158684141
Tabula Sapiens,tissue-resident macrophage,1355,0.004080623433559212,-0.019984827099398028,-0.018816936880528816,-0.048056987308985055,-0.4207227646732681,0.01313394094900034,0.0728135801268964,0.05742099092558128,0.862820148696428,-0.006397692283709344,-0.050964179545334484,0.040484172394567405
Tabula Sapiens,natural killer cell,14231,-0.0051568819483093315,0.011225347650354989,-0.026499912249024406,0.09091817557245013,-0.21976339610811957,-0.004867154477321025,0.013804116231103293,0.20044923484739785,0.4338963328372166,0.04578566434971143,-0.0959215872960596,0.04035181267358185
Tabula Sapiens,peritubular myoid cell,67,0.11660181321759722,-0.02401035578156746,0.05073192752341726,0.181408936204157,-0.40578688311932687,0.012739298681714646,0.2848798955776798,0.1404088371815002,-0.16120605695603496,0.06154866771230294,0.14215202230507376,0.03631528204968305
Tabula Sapiens,mast cell,6222,-0.0010799777376982208,0.054069624157607465,-0.05225603442773556,-0.04894358923732173,-0.2751345526555158,-0.012219401341877989,-0.0010071567649576167,0.1666723193746601,0.6286667475738505,0.004451727613723366,-0.08508662039539779,0.03437573510539426
Tabula Sapiens,classical monocyte,18200,-0.000904657842857497,0.17215568054585056,-0.01704317918503759,0.032051080484079675,-0.26778809880686305,-0.005138591408253339,0.0009766721350478614,0.2572161734514862,0.26520275596471926,0.07976689528790148,-0.16428761736314096,0.03201882847844842
Tabula Sapiens,pericyte,10888,-0.003427194152965064,-0.02312262290065986,0.1671488700484166,0.02200677609883156,-0.4164971723703668,0.00784439288602656,0.047620701198507184,0.20334904948140087,-0.08637148669149664,-0.070052758211256,0.48552566798352237,0.030365838488178254
Tabula Sapiens,hematopoietic precursor cell,2140,-0.0009510610548553061,0.01572336635079602,-0.027639959128181863,0.02445959231903272,-0.06872184878197796,0.002018200017720741,0.0042500034384603536,0.22730956600274754,0.18754009408301847,0.046997168254864996,-0.07957585604679841,0.030128115041347936
Tabula Sapiens,enterochromaffin-like cell,27,-0.00885641340304304,0.011392350480190994,0.025876165954051206,-0.12287387695209481,-0.3335766144372799,0.23628026095253452,0.3480305920527489,0.19484996332124754,-0.009911337936366005,-0.0385548215679441,0.015205885964647808,0.02889655949351756
Tabula Sapiens,myeloid dendritic cell,571,0.0002858203301314699,0.09394272924162295,-0.014375190394619118,0.004948359150822146,-0.3204522440813469,-0.0006314066032731859,-0.0010945873524510052,0.0793604666901962,0.5783720233551048,-0.006762352534398497,-0.11702669434599666,0.02696062940507202
